,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
24,mo,smoothed_wearing_mask,2020-11-02,2020-12-09,37,81.9220759,0.6728809,3270.9437,state,fb-survey
25,ms,smoothed_wearing_mask,2020-11-02,2020-12-09,37,80.9277493,1.0776983,1328.939,state,fb-survey
26,mt,smoothed_wearing_mask,2020-11-02,2020-12-09,37,82.0822259,1.2154432,995.5518,state,fb-survey
27,nc,smoothed_wearing_mask,2020-11-02,2020-12-09,37,87.7631067,0.4533653,5225.0029,state,fb-survey
28,nd,smoothed_wearing_mask,2020-11-02,2020-12-09,37,82.8383298,1.624666,538.5955,state,fb-survey
29,ne,smoothed_wearing_mask,2020-11-02,2020-12-09,37,83.8112649,0.9941415,1372.8368,state,fb-survey
30,nh,smoothed_wearing_mask,2020-11-02,2020-12-09,37,91.8930041,0.7833608,1214.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-11-02,2020-12-09,37,93.9339129,0.3707689,4144.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-11-02,2020-12-09,37,92.8970078,0.7119813,1301.6848,state,fb-survey
33,nv,smoothed_wearing_mask,2020-11-02,2020-12-09,37,88.4441483,0.8951807,1275.4096,state,fb-survey
34,ny,smoothed_wearing_mask,2020-11-02,2020-12-09,37,94.0228058,0.2625145,8155.0007,state,fb-survey
35,oh,smoothed_wearing_mask,2020-11-02,2020-12-09,37,88.8009527,0.3765716,7012.9975,state,fb-survey
36,ok,smoothed_wearing_mask,2020-11-02,2020-12-09,37,78.5056989,0.8601017,2280.9979,state,fb-survey
37,or,smoothed_wearing_mask,2020-11-02,2020-12-09,37,89.9702252,0.574423,2734.8052,state,fb-survey
38,pa,smoothed_wearing_mask,2020-11-02,2020-12-09,37,89.0454956,0.3576464,7626.005,state,fb-survey
39,ri,smoothed_wearing_mask,2020-11-02,2020-12-09,37,95.0766917,0.7741793,780.9945,state,fb-survey
40,sc,smoothed_wearing_mask,2020-11-02,2020-12-09,37,85.2498301,0.6347435,3121.002,state,fb-survey
41,sd,smoothed_wearing_mask,2020-11-02,2020-12-09,37,75.8599722,1.584363,729.5265,state,fb-survey
42,tn,smoothed_wearing_mask,2020-11-02,2020-12-09,37,82.7189446,0.6121372,3814.852,state,fb-survey
43,tx,smoothed_wearing_mask,2020-11-02,2020-12-09,37,87.8442309,0.306094,11396.8835,state,fb-survey
44,ut,smoothed_wearing_mask,2020-11-02,2020-12-09,37,88.3013536,0.7003446,2106.1019,state,fb-survey
45,va,smoothed_wearing_mask,2020-11-02,2020-12-09,37,90.6699089,0.4197033,4802.4665,state,fb-survey
46,vt,smoothed_wearing_mask,2020-11-02,2020-12-09,37,93.8758376,0.9829722,595.0015,state,fb-survey
47,wa,smoothed_wearing_mask,2020-11-02,2020-12-09,37,91.3881864,0.4289167,4277.9802,state,fb-survey
48,wi,smoothed_wearing_mask,2020-11-02,2020-12-09,37,89.1419338,0.4964655,3926.9591,state,fb-survey
49,wv,smoothed_wearing_mask,2020-11-02,2020-12-09,37,86.4554296,0.9033419,1435.0042,state,fb-survey
50,wy,smoothed_wearing_mask,2020-11-02,2020-12-09,37,72.0968559,2.0450215,481.0317,state,fb-survey
0,ak,smoothed_wearing_mask,2020-11-03,2020-12-09,36,84.1337907,1.5144688,582.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-11-03,2020-12-09,36,82.5657091,0.8144548,2170.0513,state,fb-survey
2,ar,smoothed_wearing_mask,2020-11-03,2020-12-09,36,85.6007793,0.848782,1710.8989,state,fb-survey
3,az,smoothed_wearing_mask,2020-11-03,2020-12-09,36,87.2716272,0.5578318,3569.7628,state,fb-survey
4,ca,smoothed_wearing_mask,2020-11-03,2020-12-09,36,91.7285076,0.2394664,13231.1949,state,fb-survey
5,co,smoothed_wearing_mask,2020-11-03,2020-12-09,36,90.514775,0.4898546,3577.9367,state,fb-survey
6,ct,smoothed_wearing_mask,2020-11-03,2020-12-09,36,95.5568054,0.3990694,2666.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-11-03,2020-12-09,36,98.1843575,0.7066465,357.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-11-03,2020-12-09,36,94.3073842,0.8587342,728.0146,state,fb-survey
9,fl,smoothed_wearing_mask,2020-11-03,2020-12-09,36,84.2843536,0.3549406,10513.9999,state,fb-survey
10,ga,smoothed_wearing_mask,2020-11-03,2020-12-09,36,81.4582467,0.6222385,3900.9654,state,fb-survey
11,hi,smoothed_wearing_mask,2020-11-03,2020-12-09,36,92.9438543,0.9983462,658.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-11-03,2020-12-09,36,82.4105035,0.7491764,2582.6635,state,fb-survey
13,id,smoothed_wearing_mask,2020-11-03,2020-12-09,36,74.5995654,1.1525068,1426.5614,state,fb-survey
14,il,smoothed_wearing_mask,2020-11-03,2020-12-09,36,90.8197808,0.3293996,7684.0006,state,fb-survey
15,in,smoothed_wearing_mask,2020-11-03,2020-12-09,36,86.9495845,0.5284075,4064.0016,state,fb-survey
16,ks,smoothed_wearing_mask,2020-11-03,2020-12-09,36,84.7999568,0.8009843,2009.0581,state,fb-survey
17,ky,smoothed_wearing_mask,2020-11-03,2020-12-09,36,89.4215449,0.6001259,2626.5141,state,fb-survey
18,la,smoothed_wearing_mask,2020-11-03,2020-12-09,36,79.4660284,0.8645341,2183.1834,state,fb-survey
19,ma,smoothed_wearing_mask,2020-11-03,2020-12-09,36,95.9012082,0.3240199,3744.006,state,fb-survey
20,md,smoothed_wearing_mask,2020-11-03,2020-12-09,36,94.6649354,0.428938,2744.9836,state,fb-survey
21,me,smoothed_wearing_mask,2020-11-03,2020-12-09,36,89.6926537,0.8327925,1333.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-11-03,2020-12-09,36,91.2038163,0.3367122,7076.0282,state,fb-survey
23,mn,smoothed_wearing_mask,2020-11-03,2020-12-09,36,90.9124337,0.5049121,3240.704,state,fb-survey
24,mo,smoothed_wearing_mask,2020-11-03,2020-12-09,36,81.7591074,0.6698295,3323.9442,state,fb-survey
25,ms,smoothed_wearing_mask,2020-11-03,2020-12-09,36,80.3993998,1.0827893,1344.1083,state,fb-survey
26,mt,smoothed_wearing_mask,2020-11-03,2020-12-09,36,83.1786626,1.1651324,1030.6754,state,fb-survey
27,nc,smoothed_wearing_mask,2020-11-03,2020-12-09,36,87.6147661,0.4556322,5227.003,state,fb-survey
28,nd,smoothed_wearing_mask,2020-11-03,2020-12-09,36,81.5326664,1.6628307,544.5525,state,fb-survey
29,ne,smoothed_wearing_mask,2020-11-03,2020-12-09,36,84.3305474,0.9740226,1392.8381,state,fb-survey
30,nh,smoothed_wearing_mask,2020-11-03,2020-12-09,36,91.618015,0.8006367,1198.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-11-03,2020-12-09,36,93.7454463,0.3774293,4115.9988,state,fb-survey
32,nm,smoothed_wearing_mask,2020-11-03,2020-12-09,36,92.8245096,0.7075829,1330.3306,state,fb-survey
33,nv,smoothed_wearing_mask,2020-11-03,2020-12-09,36,87.5240068,0.9103754,1317.5323,state,fb-survey
34,ny,smoothed_wearing_mask,2020-11-03,2020-12-09,36,93.99317,0.262432,8198.0002,state,fb-survey
35,oh,smoothed_wearing_mask,2020-11-03,2020-12-09,36,88.8722689,0.3752805,7022.0004,state,fb-survey
36,ok,smoothed_wearing_mask,2020-11-03,2020-12-09,36,77.9229541,0.8730469,2256.9982,state,fb-survey
37,or,smoothed_wearing_mask,2020-11-03,2020-12-09,36,89.5939489,0.5811179,2760.8075,state,fb-survey
38,pa,smoothed_wearing_mask,2020-11-03,2020-12-09,36,89.1276123,0.3547045,7702.0053,state,fb-survey
39,ri,smoothed_wearing_mask,2020-11-03,2020-12-09,36,95.9821121,0.7018024,782.994,state,fb-survey
40,sc,smoothed_wearing_mask,2020-11-03,2020-12-09,36,85.4888956,0.6226298,3200.0024,state,fb-survey
41,sd,smoothed_wearing_mask,2020-11-03,2020-12-09,36,76.8452001,1.538858,751.3818,state,fb-survey
42,tn,smoothed_wearing_mask,2020-11-03,2020-12-09,36,82.2453745,0.6166219,3840.4767,state,fb-survey
43,tx,smoothed_wearing_mask,2020-11-03,2020-12-09,36,87.8065826,0.3079782,11287.8836,state,fb-survey
44,ut,smoothed_wearing_mask,2020-11-03,2020-12-09,36,88.0567952,0.6985707,2155.0779,state,fb-survey
45,va,smoothed_wearing_mask,2020-11-03,2020-12-09,36,90.8861107,0.4124621,4868.9253,state,fb-survey
46,vt,smoothed_wearing_mask,2020-11-03,2020-12-09,36,93.1404844,1.0284823,604.0019,state,fb-survey
47,wa,smoothed_wearing_mask,2020-11-03,2020-12-09,36,91.3829387,0.4285846,4286.9781,state,fb-survey
48,wi,smoothed_wearing_mask,2020-11-03,2020-12-09,36,88.8489596,0.4963849,4020.9682,state,fb-survey
49,wv,smoothed_wearing_mask,2020-11-03,2020-12-09,36,86.7957742,0.8986982,1419.0045,state,fb-survey
50,wy,smoothed_wearing_mask,2020-11-03,2020-12-09,36,72.6039528,2.0377112,479.0302,state,fb-survey
0,ak,smoothed_wearing_mask,2020-11-04,2020-12-09,35,83.8262477,1.5845229,540.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-11-04,2020-12-09,35,82.2346825,0.8417159,2062.0394,state,fb-survey
2,ar,smoothed_wearing_mask,2020-11-04,2020-12-09,35,84.8634058,0.8902179,1620.8992,state,fb-survey
3,az,smoothed_wearing_mask,2020-11-04,2020-12-09,35,86.8725453,0.5830604,3354.5629,state,fb-survey
4,ca,smoothed_wearing_mask,2020-11-04,2020-12-09,35,91.6416664,0.2498711,12268.192,state,fb-survey
5,co,smoothed_wearing_mask,2020-11-04,2020-12-09,35,90.0398892,0.5199732,3316.937,state,fb-survey
6,ct,smoothed_wearing_mask,2020-11-04,2020-12-09,35,95.794009,0.4066911,2436.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-11-04,2020-12-09,35,98.0938416,0.7415849,340.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-11-04,2020-12-09,35,94.1222029,0.9197336,654.0073,state,fb-survey
9,fl,smoothed_wearing_mask,2020-11-04,2020-12-09,35,83.9393296,0.3710849,9790.0004,state,fb-survey
10,ga,smoothed_wearing_mask,2020-11-04,2020-12-09,35,81.050472,0.6474421,3663.9715,state,fb-survey
11,hi,smoothed_wearing_mask,2020-11-04,2020-12-09,35,92.7597956,1.0705489,586.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-11-04,2020-12-09,35,82.0208991,0.7699164,2487.7418,state,fb-survey
13,id,smoothed_wearing_mask,2020-11-04,2020-12-09,35,73.2916859,1.2129755,1330.4457,state,fb-survey
14,il,smoothed_wearing_mask,2020-11-04,2020-12-09,35,90.254297,0.3505947,7156.0004,state,fb-survey
15,in,smoothed_wearing_mask,2020-11-04,2020-12-09,35,86.437364,0.5538311,3822.0024,state,fb-survey
16,ks,smoothed_wearing_mask,2020-11-04,2020-12-09,35,84.5486176,0.8225063,1931.0582,state,fb-survey
17,ky,smoothed_wearing_mask,2020-11-04,2020-12-09,35,88.7146554,0.6342859,2488.5137,state,fb-survey
18,la,smoothed_wearing_mask,2020-11-04,2020-12-09,35,79.0688239,0.8993468,2046.1831,state,fb-survey
19,ma,smoothed_wearing_mask,2020-11-04,2020-12-09,35,95.9198692,0.3383801,3418.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-11-04,2020-12-09,35,94.0289538,0.4689552,2552.9913,state,fb-survey
21,me,smoothed_wearing_mask,2020-11-04,2020-12-09,35,89.1769547,0.8916445,1214.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-11-04,2020-12-09,35,91.0634524,0.3521583,6562.0289,state,fb-survey
23,mn,smoothed_wearing_mask,2020-11-04,2020-12-09,35,91.0238734,0.5187779,3035.8578,state,fb-survey
24,mo,smoothed_wearing_mask,2020-11-04,2020-12-09,35,81.5903952,0.6920821,3135.9435,state,fb-survey
25,ms,smoothed_wearing_mask,2020-11-04,2020-12-09,35,80.8542224,1.1211056,1231.6368,state,fb-survey
26,mt,smoothed_wearing_mask,2020-11-04,2020-12-09,35,82.9534053,1.2182972,952.7201,state,fb-survey
27,nc,smoothed_wearing_mask,2020-11-04,2020-12-09,35,87.0923842,0.4848002,4783.002,state,fb-survey
28,nd,smoothed_wearing_mask,2020-11-04,2020-12-09,35,81.0926619,1.7330078,510.5178,state,fb-survey
29,ne,smoothed_wearing_mask,2020-11-04,2020-12-09,35,84.1929391,1.0026687,1323.7681,state,fb-survey
30,nh,smoothed_wearing_mask,2020-11-04,2020-12-09,35,91.8040293,0.83046,1091.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-11-04,2020-12-09,35,93.4782618,0.400856,3793.999,state,fb-survey
32,nm,smoothed_wearing_mask,2020-11-04,2020-12-09,35,92.3553325,0.7519599,1248.6227,state,fb-survey
33,nv,smoothed_wearing_mask,2020-11-04,2020-12-09,35,87.335554,0.9404608,1250.5352,state,fb-survey
34,ny,smoothed_wearing_mask,2020-11-04,2020-12-09,35,94.0189513,0.2720487,7598.0001,state,fb-survey
35,oh,smoothed_wearing_mask,2020-11-04,2020-12-09,35,88.8227332,0.3868787,6633.0002,state,fb-survey
36,ok,smoothed_wearing_mask,2020-11-04,2020-12-09,35,77.5742252,0.8984812,2154.9982,state,fb-survey
37,or,smoothed_wearing_mask,2020-11-04,2020-12-09,35,89.5148228,0.6011825,2596.917,state,fb-survey
38,pa,smoothed_wearing_mask,2020-11-04,2020-12-09,35,88.7952627,0.3722748,7179.005,state,fb-survey
39,ri,smoothed_wearing_mask,2020-11-04,2020-12-09,35,96.0689221,0.7222381,723.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-11-04,2020-12-09,35,85.0381692,0.6501535,3010.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-11-04,2020-12-09,35,77.1766492,1.5952001,692.2054,state,fb-survey
42,tn,smoothed_wearing_mask,2020-11-04,2020-12-09,35,81.7339394,0.642867,3612.477,state,fb-survey
43,tx,smoothed_wearing_mask,2020-11-04,2020-12-09,35,87.2276043,0.3234226,10650.8834,state,fb-survey
44,ut,smoothed_wearing_mask,2020-11-04,2020-12-09,35,87.6103949,0.7314204,2028.9856,state,fb-survey
45,va,smoothed_wearing_mask,2020-11-04,2020-12-09,35,90.4869216,0.4341711,4566.5173,state,fb-survey
46,vt,smoothed_wearing_mask,2020-11-04,2020-12-09,35,92.9999853,1.0889403,549.0017,state,fb-survey
47,wa,smoothed_wearing_mask,2020-11-04,2020-12-09,35,91.1069944,0.448996,4018.975,state,fb-survey
48,wi,smoothed_wearing_mask,2020-11-04,2020-12-09,35,88.9054257,0.5145172,3725.9686,state,fb-survey
49,wv,smoothed_wearing_mask,2020-11-04,2020-12-09,35,86.4528289,0.9405226,1324.0043,state,fb-survey
50,wy,smoothed_wearing_mask,2020-11-04,2020-12-09,35,71.6048827,2.1302624,448.0434,state,fb-survey
0,ak,smoothed_wearing_mask,2020-11-05,2020-12-09,34,84.0361446,1.6429478,497.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-11-05,2020-12-09,34,82.1640518,0.8540712,2009.0462,state,fb-survey
2,ar,smoothed_wearing_mask,2020-11-05,2020-12-09,34,84.2245942,0.920557,1567.8991,state,fb-survey
3,az,smoothed_wearing_mask,2020-11-05,2020-12-09,34,86.4974423,0.5963991,3283.5629,state,fb-survey
4,ca,smoothed_wearing_mask,2020-11-05,2020-12-09,34,91.4877856,0.2566466,11823.1852,state,fb-survey
5,co,smoothed_wearing_mask,2020-11-05,2020-12-09,34,89.5837036,0.5375807,3228.9033,state,fb-survey
6,ct,smoothed_wearing_mask,2020-11-05,2020-12-09,34,95.4842932,0.4338267,2291.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-11-05,2020-12-09,34,98.2866044,0.7254392,320.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-11-05,2020-12-09,34,93.4335443,0.9860575,631.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-11-05,2020-12-09,34,83.9089638,0.3793977,9380.0012,state,fb-survey
10,ga,smoothed_wearing_mask,2020-11-05,2020-12-09,34,80.8974517,0.6553666,3597.9701,state,fb-survey
11,hi,smoothed_wearing_mask,2020-11-05,2020-12-09,34,92.676311,1.1088678,552.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-11-05,2020-12-09,34,81.6838535,0.775812,2485.7496,state,fb-survey
13,id,smoothed_wearing_mask,2020-11-05,2020-12-09,34,72.868929,1.2480942,1269.1548,state,fb-survey
14,il,smoothed_wearing_mask,2020-11-05,2020-12-09,34,90.0245565,0.3602153,6921.001,state,fb-survey
15,in,smoothed_wearing_mask,2020-11-05,2020-12-09,34,86.1585682,0.5643048,3745.0019,state,fb-survey
16,ks,smoothed_wearing_mask,2020-11-05,2020-12-09,34,83.8503606,0.8448769,1897.0591,state,fb-survey
17,ky,smoothed_wearing_mask,2020-11-05,2020-12-09,34,88.2301035,0.6539202,2428.5099,state,fb-survey
18,la,smoothed_wearing_mask,2020-11-05,2020-12-09,34,79.0870301,0.8997188,2043.1836,state,fb-survey
19,ma,smoothed_wearing_mask,2020-11-05,2020-12-09,34,95.6741164,0.3557626,3270.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-11-05,2020-12-09,34,94.0398662,0.477619,2456.9985,state,fb-survey
21,me,smoothed_wearing_mask,2020-11-05,2020-12-09,34,88.1276596,0.9440397,1174.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-11-05,2020-12-09,34,91.0211238,0.3583571,6364.0293,state,fb-survey
23,mn,smoothed_wearing_mask,2020-11-05,2020-12-09,34,90.9154127,0.5316755,2921.7932,state,fb-survey
24,mo,smoothed_wearing_mask,2020-11-05,2020-12-09,34,81.3570379,0.7010687,3085.9499,state,fb-survey
25,ms,smoothed_wearing_mask,2020-11-05,2020-12-09,34,80.0852866,1.1438613,1218.9337,state,fb-survey
26,mt,smoothed_wearing_mask,2020-11-05,2020-12-09,34,82.6549834,1.2659914,894.5039,state,fb-survey
27,nc,smoothed_wearing_mask,2020-11-05,2020-12-09,34,86.443429,0.5040215,4613.0023,state,fb-survey
28,nd,smoothed_wearing_mask,2020-11-05,2020-12-09,34,79.8046184,1.7626259,518.752,state,fb-survey
29,ne,smoothed_wearing_mask,2020-11-05,2020-12-09,34,84.148546,1.0076227,1313.7715,state,fb-survey
30,nh,smoothed_wearing_mask,2020-11-05,2020-12-09,34,91.9753086,0.8376101,1052.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-11-05,2020-12-09,34,93.3119248,0.4175204,3579.9989,state,fb-survey
32,nm,smoothed_wearing_mask,2020-11-05,2020-12-09,34,92.5054438,0.7496619,1233.6228,state,fb-survey
33,nv,smoothed_wearing_mask,2020-11-05,2020-12-09,34,87.6307851,0.9411125,1223.815,state,fb-survey
34,ny,smoothed_wearing_mask,2020-11-05,2020-12-09,34,94.0848394,0.2768693,7259.9998,state,fb-survey
35,oh,smoothed_wearing_mask,2020-11-05,2020-12-09,34,88.2884996,0.399859,6466.9996,state,fb-survey
36,ok,smoothed_wearing_mask,2020-11-05,2020-12-09,34,77.5345804,0.896139,2168.9982,state,fb-survey
37,or,smoothed_wearing_mask,2020-11-05,2020-12-09,34,89.1160666,0.6215197,2510.9154,state,fb-survey
38,pa,smoothed_wearing_mask,2020-11-05,2020-12-09,34,88.6087812,0.3818905,6921.0047,state,fb-survey
39,ri,smoothed_wearing_mask,2020-11-05,2020-12-09,34,95.7777277,0.7746009,673.992,state,fb-survey
40,sc,smoothed_wearing_mask,2020-11-05,2020-12-09,34,84.7198138,0.6672052,2908.0025,state,fb-survey
41,sd,smoothed_wearing_mask,2020-11-05,2020-12-09,34,77.908259,1.5711087,697.27,state,fb-survey
42,tn,smoothed_wearing_mask,2020-11-05,2020-12-09,34,81.2817069,0.6609741,3482.4923,state,fb-survey
43,tx,smoothed_wearing_mask,2020-11-05,2020-12-09,34,87.2239456,0.3277522,10373.8838,state,fb-survey
44,ut,smoothed_wearing_mask,2020-11-05,2020-12-09,34,87.354681,0.7424326,2004.0194,state,fb-survey
45,va,smoothed_wearing_mask,2020-11-05,2020-12-09,34,90.1385516,0.4515946,4358.6679,state,fb-survey
46,vt,smoothed_wearing_mask,2020-11-05,2020-12-09,34,92.9841724,1.1365737,505.0016,state,fb-survey
47,wa,smoothed_wearing_mask,2020-11-05,2020-12-09,34,91.3372747,0.4507118,3894.976,state,fb-survey
48,wi,smoothed_wearing_mask,2020-11-05,2020-12-09,34,88.4648539,0.5304263,3626.9688,state,fb-survey
49,wv,smoothed_wearing_mask,2020-11-05,2020-12-09,34,85.8319199,0.9746885,1280.0536,state,fb-survey
50,wy,smoothed_wearing_mask,2020-11-05,2020-12-09,34,71.0177322,2.1827017,432.0265,state,fb-survey
0,ak,smoothed_wearing_mask,2020-11-06,2020-12-09,33,82.9807692,1.6495862,519.0,state,fb-survey
1,al,smoothed_wearing_mask,2020-11-06,2020-12-09,33,81.8071496,0.8448673,2085.0431,state,fb-survey
2,ar,smoothed_wearing_mask,2020-11-06,2020-12-09,33,83.9360774,0.9121281,1620.6475,state,fb-survey
3,az,smoothed_wearing_mask,2020-11-06,2020-12-09,33,86.7378402,0.5859323,3350.6411,state,fb-survey
4,ca,smoothed_wearing_mask,2020-11-06,2020-12-09,33,91.5196295,0.2524903,12174.1756,state,fb-survey
5,co,smoothed_wearing_mask,2020-11-06,2020-12-09,33,90.0644642,0.5172241,3344.9323,state,fb-survey
6,ct,smoothed_wearing_mask,2020-11-06,2020-12-09,33,95.4487722,0.4289449,2361.0,state,fb-survey
7,dc,smoothed_wearing_mask,2020-11-06,2020-12-09,33,98.6111111,0.6511715,323.0,state,fb-survey
8,de,smoothed_wearing_mask,2020-11-06,2020-12-09,33,93.9461883,0.9227112,668.0,state,fb-survey
9,fl,smoothed_wearing_mask,2020-11-06,2020-12-09,33,84.3168502,0.3687285,9726.0014,state,fb-survey
10,ga,smoothed_wearing_mask,2020-11-06,2020-12-09,33,80.8297454,0.6430718,3746.969,state,fb-survey
11,hi,smoothed_wearing_mask,2020-11-06,2020-12-09,33,92.7935943,1.0917845,561.0,state,fb-survey
12,ia,smoothed_wearing_mask,2020-11-06,2020-12-09,33,81.507649,0.7651439,2574.5676,state,fb-survey
13,id,smoothed_wearing_mask,2020-11-06,2020-12-09,33,73.733167,1.2084678,1326.1737,state,fb-survey
14,il,smoothed_wearing_mask,2020-11-06,2020-12-09,33,90.2241891,0.3493721,7226.023,state,fb-survey
15,in,smoothed_wearing_mask,2020-11-06,2020-12-09,33,86.1497594,0.549474,3952.0021,state,fb-survey
16,ks,smoothed_wearing_mask,2020-11-06,2020-12-09,33,83.8347962,0.8334206,1951.0886,state,fb-survey
17,ky,smoothed_wearing_mask,2020-11-06,2020-12-09,33,88.6440378,0.6291001,2543.5127,state,fb-survey
18,la,smoothed_wearing_mask,2020-11-06,2020-12-09,33,79.295354,0.8776647,2131.3673,state,fb-survey
19,ma,smoothed_wearing_mask,2020-11-06,2020-12-09,33,95.330927,0.3668166,3308.008,state,fb-survey
20,md,smoothed_wearing_mask,2020-11-06,2020-12-09,33,93.8699531,0.4748484,2551.9984,state,fb-survey
21,me,smoothed_wearing_mask,2020-11-06,2020-12-09,33,87.7689243,0.925239,1254.0,state,fb-survey
22,mi,smoothed_wearing_mask,2020-11-06,2020-12-09,33,91.1135725,0.3514803,6554.029,state,fb-survey
23,mn,smoothed_wearing_mask,2020-11-06,2020-12-09,33,90.9750896,0.5224943,3007.4764,state,fb-survey
24,mo,smoothed_wearing_mask,2020-11-06,2020-12-09,33,81.9683079,0.6759336,3235.0008,state,fb-survey
25,ms,smoothed_wearing_mask,2020-11-06,2020-12-09,33,80.6653055,1.0984334,1292.6372,state,fb-survey
26,mt,smoothed_wearing_mask,2020-11-06,2020-12-09,33,82.3229379,1.2602406,916.2712,state,fb-survey
27,nc,smoothed_wearing_mask,2020-11-06,2020-12-09,33,86.4810565,0.4975866,4722.0037,state,fb-survey
28,nd,smoothed_wearing_mask,2020-11-06,2020-12-09,33,78.76136,1.7442791,549.8041,state,fb-survey
29,ne,smoothed_wearing_mask,2020-11-06,2020-12-09,33,83.8684502,0.9887978,1383.7566,state,fb-survey
30,nh,smoothed_wearing_mask,2020-11-06,2020-12-09,33,92.1903882,0.8161025,1081.0,state,fb-survey
31,nj,smoothed_wearing_mask,2020-11-06,2020-12-09,33,93.3287887,0.4122233,3663.9986,state,fb-survey
32,nm,smoothed_wearing_mask,2020-11-06,2020-12-09,33,92.4313696,0.737102,1287.6017,state,fb-survey
33,nv,smoothed_wearing_mask,2020-11-06,2020-12-09,33,87.7922628,0.9327629,1231.8247,state,fb-survey
34,ny,smoothed_wearing_mask,2020-11-06,2020-12-09,33,94.2650246,0.2680684,7522.9992,state,fb-survey
