,time_value,trend,geo_value
3855,2020-12-22,34,dc
3856,2020-12-22,23,de
3857,2020-12-22,63,fl
3858,2020-12-22,56,ga
3859,2020-12-22,31,hi
3860,2020-12-22,22,ia
3861,2020-12-22,17,id
3862,2020-12-22,52,il
3863,2020-12-22,44,in
3864,2020-12-22,47,ks
3865,2020-12-22,62,ky
3866,2020-12-22,32,la
3867,2020-12-22,64,ma
3868,2020-12-22,47,md
3869,2020-12-22,22,me
3870,2020-12-22,44,mi
3871,2020-12-22,46,mn
3872,2020-12-22,34,mo
3873,2020-12-22,61,ms
3874,2020-12-22,37,mt
3875,2020-12-22,29,nc
3876,2020-12-22,16,nd
3877,2020-12-22,58,ne
3878,2020-12-22,15,nh
3879,2020-12-22,37,nj
3880,2020-12-22,46,nm
3881,2020-12-22,35,nv
3882,2020-12-22,54,ny
3883,2020-12-22,43,oh
3884,2020-12-22,35,ok
3885,2020-12-22,49,or
3886,2020-12-22,24,pa
3887,2020-12-22,31,ri
3888,2020-12-22,51,sc
3889,2020-12-22,21,sd
3890,2020-12-22,48,tn
3891,2020-12-22,51,tx
3892,2020-12-22,53,us
3893,2020-12-22,20,ut
3894,2020-12-22,63,va
3895,2020-12-22,0,vt
3896,2020-12-22,50,wa
3897,2020-12-22,28,wi
3898,2020-12-22,11,wv
3899,2020-12-22,27,wy
3900,2020-12-23,11,ak
3901,2020-12-23,52,al
3902,2020-12-23,46,ar
3903,2020-12-23,47,az
3904,2020-12-23,57,ca
3905,2020-12-23,38,co
3906,2020-12-23,39,ct
3907,2020-12-23,35,dc
3908,2020-12-23,8,de
3909,2020-12-23,60,fl
3910,2020-12-23,68,ga
3911,2020-12-23,16,hi
3912,2020-12-23,19,ia
3913,2020-12-23,33,id
3914,2020-12-23,47,il
3915,2020-12-23,53,in
3916,2020-12-23,49,ks
3917,2020-12-23,45,ky
3918,2020-12-23,70,la
3919,2020-12-23,45,ma
3920,2020-12-23,39,md
3921,2020-12-23,23,me
3922,2020-12-23,38,mi
3923,2020-12-23,33,mn
3924,2020-12-23,56,mo
3925,2020-12-23,57,ms
3926,2020-12-23,8,mt
3927,2020-12-23,37,nc
3928,2020-12-23,11,nd
3929,2020-12-23,45,ne
3930,2020-12-23,19,nh
3931,2020-12-23,53,nj
3932,2020-12-23,33,nm
3933,2020-12-23,44,nv
3934,2020-12-23,52,ny
3935,2020-12-23,53,oh
3936,2020-12-23,29,ok
3937,2020-12-23,37,or
3938,2020-12-23,32,pa
3939,2020-12-23,26,ri
3940,2020-12-23,50,sc
3941,2020-12-23,7,sd
3942,2020-12-23,55,tn
3943,2020-12-23,43,tx
3944,2020-12-23,51,us
3945,2020-12-23,19,ut
3946,2020-12-23,68,va
3947,2020-12-23,10,vt
3948,2020-12-23,66,wa
3949,2020-12-23,18,wi
3950,2020-12-23,16,wv
3951,2020-12-23,9,wy
3952,2020-12-24,0,ak
3953,2020-12-24,37,al
3954,2020-12-24,57,ar
3955,2020-12-24,34,az
3956,2020-12-24,57,ca
3957,2020-12-24,31,co
3958,2020-12-24,17,ct
3959,2020-12-24,42,dc
3960,2020-12-24,33,de
3961,2020-12-24,53,fl
3962,2020-12-24,40,ga
3963,2020-12-24,17,hi
3964,2020-12-24,18,ia
3965,2020-12-24,14,id
3966,2020-12-24,43,il
3967,2020-12-24,46,in
3968,2020-12-24,24,ks
3969,2020-12-24,27,ky
3970,2020-12-24,43,la
3971,2020-12-24,45,ma
3972,2020-12-24,31,md
3973,2020-12-24,41,me
3974,2020-12-24,32,mi
3975,2020-12-24,31,mn
3976,2020-12-24,49,mo
3977,2020-12-24,59,ms
3978,2020-12-24,8,mt
3979,2020-12-24,37,nc
3980,2020-12-24,6,nd
3981,2020-12-24,15,ne
3982,2020-12-24,25,nh
3983,2020-12-24,54,nj
3984,2020-12-24,29,nm
3985,2020-12-24,30,nv
3986,2020-12-24,52,ny
3987,2020-12-24,31,oh
3988,2020-12-24,54,ok
3989,2020-12-24,30,or
3990,2020-12-24,24,pa
3991,2020-12-24,40,ri
3992,2020-12-24,43,sc
3993,2020-12-24,22,sd
3994,2020-12-24,49,tn
3995,2020-12-24,42,tx
3996,2020-12-24,47,us
3997,2020-12-24,26,ut
3998,2020-12-24,41,va
3999,2020-12-24,40,vt
4000,2020-12-24,44,wa
4001,2020-12-24,32,wi
4002,2020-12-24,13,wv
4003,2020-12-24,31,wy
4004,2020-12-25,13,ak
4005,2020-12-25,44,al
4006,2020-12-25,43,ar
4007,2020-12-25,28,az
4008,2020-12-25,49,ca
4009,2020-12-25,30,co
4010,2020-12-25,38,ct
4011,2020-12-25,37,dc
4012,2020-12-25,18,de
4013,2020-12-25,44,fl
4014,2020-12-25,33,ga
4015,2020-12-25,17,hi
4016,2020-12-25,25,ia
4017,2020-12-25,21,id
4018,2020-12-25,36,il
4019,2020-12-25,31,in
4020,2020-12-25,13,ks
4021,2020-12-25,47,ky
4022,2020-12-25,44,la
4023,2020-12-25,61,ma
4024,2020-12-25,56,md
4025,2020-12-25,42,me
4026,2020-12-25,39,mi
4027,2020-12-25,39,mn
4028,2020-12-25,51,mo
4029,2020-12-25,45,ms
4030,2020-12-25,0,mt
4031,2020-12-25,31,nc
4032,2020-12-25,0,nd
4033,2020-12-25,37,ne
4034,2020-12-25,7,nh
4035,2020-12-25,42,nj
4036,2020-12-25,22,nm
4037,2020-12-25,32,nv
4038,2020-12-25,58,ny
4039,2020-12-25,29,oh
4040,2020-12-25,30,ok
4041,2020-12-25,33,or
4042,2020-12-25,25,pa
4043,2020-12-25,8,ri
4044,2020-12-25,45,sc
4045,2020-12-25,25,sd
4046,2020-12-25,38,tn
4047,2020-12-25,46,tx
4048,2020-12-25,46,us
4049,2020-12-25,27,ut
4050,2020-12-25,32,va
4051,2020-12-25,21,vt
4052,2020-12-25,47,wa
4053,2020-12-25,23,wi
4054,2020-12-25,5,wv
4055,2020-12-25,11,wy
4056,2020-12-26,13,ak
4057,2020-12-26,32,al
4058,2020-12-26,41,ar
4059,2020-12-26,52,az
4060,2020-12-26,57,ca
4061,2020-12-26,46,co
4062,2020-12-26,32,ct
4063,2020-12-26,38,dc
4064,2020-12-26,0,de
4065,2020-12-26,47,fl
4066,2020-12-26,55,ga
4067,2020-12-26,17,hi
4068,2020-12-26,13,ia
4069,2020-12-26,25,id
4070,2020-12-26,37,il
4071,2020-12-26,39,in
4072,2020-12-26,25,ks
4073,2020-12-26,27,ky
4074,2020-12-26,53,la
4075,2020-12-26,52,ma
4076,2020-12-26,57,md
4077,2020-12-26,46,me
4078,2020-12-26,30,mi
4079,2020-12-26,48,mn
4080,2020-12-26,37,mo
4081,2020-12-26,37,ms
4082,2020-12-26,8,mt
4083,2020-12-26,40,nc
4084,2020-12-26,6,nd
4085,2020-12-26,20,ne
4086,2020-12-26,21,nh
4087,2020-12-26,52,nj
4088,2020-12-26,15,nm
4089,2020-12-26,42,nv
4090,2020-12-26,63,ny
4091,2020-12-26,37,oh
4092,2020-12-26,32,ok
4093,2020-12-26,33,or
4094,2020-12-26,33,pa
4095,2020-12-26,40,ri
4096,2020-12-26,45,sc
4097,2020-12-26,31,sd
4098,2020-12-26,46,tn
4099,2020-12-26,39,tx
4100,2020-12-26,48,us
4101,2020-12-26,44,ut
4102,2020-12-26,45,va
4103,2020-12-26,10,vt
4104,2020-12-26,31,wa
4105,2020-12-26,17,wi
4106,2020-12-26,8,wv
4107,2020-12-26,0,wy
4108,2020-12-27,35,ak
4109,2020-12-27,40,al
4110,2020-12-27,24,ar
4111,2020-12-27,59,az
4112,2020-12-27,57,ca
4113,2020-12-27,45,co
4114,2020-12-27,26,ct
4115,2020-12-27,52,dc
4116,2020-12-27,22,de
4117,2020-12-27,52,fl
4118,2020-12-27,62,ga
4119,2020-12-27,52,hi
4120,2020-12-27,10,ia
4121,2020-12-27,37,id
4122,2020-12-27,56,il
4123,2020-12-27,54,in
4124,2020-12-27,46,ks
4125,2020-12-27,70,ky
4126,2020-12-27,66,la
4127,2020-12-27,65,ma
4128,2020-12-27,54,md
4129,2020-12-27,55,me
4130,2020-12-27,41,mi
4131,2020-12-27,52,mn
4132,2020-12-27,71,mo
4133,2020-12-27,46,ms
4134,2020-12-27,8,mt
4135,2020-12-27,34,nc
4136,2020-12-27,11,nd
4137,2020-12-27,33,ne
4138,2020-12-27,26,nh
4139,2020-12-27,58,nj
4140,2020-12-27,38,nm
4141,2020-12-27,46,nv
4142,2020-12-27,58,ny
4143,2020-12-27,42,oh
4144,2020-12-27,51,ok
4145,2020-12-27,50,or
4146,2020-12-27,32,pa
4147,2020-12-27,6,ri
4148,2020-12-27,40,sc
4149,2020-12-27,22,sd
4150,2020-12-27,45,tn
4151,2020-12-27,51,tx
4152,2020-12-27,58,us
4153,2020-12-27,16,ut
4154,2020-12-27,51,va
4155,2020-12-27,46,vt
4156,2020-12-27,34,wa
4157,2020-12-27,40,wi
4158,2020-12-27,31,wv
4159,2020-12-27,38,wy
4160,2020-12-28,10,ak
4161,2020-12-28,43,al
4162,2020-12-28,43,ar
4163,2020-12-28,58,az
4164,2020-12-28,58,ca
4165,2020-12-28,43,co
4166,2020-12-28,61,ct
4167,2020-12-28,51,dc
4168,2020-12-28,52,de
4169,2020-12-28,58,fl
4170,2020-12-28,48,ga
4171,2020-12-28,16,hi
4172,2020-12-28,25,ia
4173,2020-12-28,26,id
4174,2020-12-28,50,il
4175,2020-12-28,33,in
4176,2020-12-28,43,ks
4177,2020-12-28,41,ky
4178,2020-12-28,63,la
4179,2020-12-28,74,ma
4180,2020-12-28,58,md
4181,2020-12-28,20,me
4182,2020-12-28,62,mi
4183,2020-12-28,54,mn
4184,2020-12-28,63,mo
4185,2020-12-28,16,ms
4186,2020-12-28,7,mt
4187,2020-12-28,41,nc
4188,2020-12-28,47,nd
4189,2020-12-28,39,ne
4190,2020-12-28,28,nh
4191,2020-12-28,60,nj
4192,2020-12-28,35,nm
4193,2020-12-28,44,nv
4194,2020-12-28,50,ny
4195,2020-12-28,44,oh
4196,2020-12-28,25,ok
4197,2020-12-28,52,or
4198,2020-12-28,33,pa
4199,2020-12-28,30,ri
4200,2020-12-28,44,sc
4201,2020-12-28,13,sd
4202,2020-12-28,61,tn
4203,2020-12-28,44,tx
4204,2020-12-28,57,us
4205,2020-12-28,34,ut
4206,2020-12-28,60,va
4207,2020-12-28,17,vt
4208,2020-12-28,65,wa
4209,2020-12-28,19,wi
4210,2020-12-28,7,wv
4211,2020-12-28,18,wy
4212,2020-12-29,21,ak
4213,2020-12-29,29,al
4214,2020-12-29,56,ar
4215,2020-12-29,45,az
4216,2020-12-29,51,ca
4217,2020-12-29,33,co
4218,2020-12-29,72,ct
4219,2020-12-29,50,dc
4220,2020-12-29,45,de
4221,2020-12-29,60,fl
4222,2020-12-29,44,ga
4223,2020-12-29,42,hi
4224,2020-12-29,21,ia
4225,2020-12-29,17,id
4226,2020-12-29,66,il
4227,2020-12-29,37,in
4228,2020-12-29,46,ks
4229,2020-12-29,46,ky
4230,2020-12-29,45,la
4231,2020-12-29,71,ma
4232,2020-12-29,54,md
4233,2020-12-29,25,me
4234,2020-12-29,48,mi
4235,2020-12-29,100,mn
4236,2020-12-29,41,mo
4237,2020-12-29,44,ms
4238,2020-12-29,36,mt
4239,2020-12-29,40,nc
4240,2020-12-29,15,nd
4241,2020-12-29,27,ne
4242,2020-12-29,11,nh
4243,2020-12-29,52,nj
4244,2020-12-29,35,nm
4245,2020-12-29,68,nv
4246,2020-12-29,57,ny
4247,2020-12-29,46,oh
4248,2020-12-29,30,ok
4249,2020-12-29,20,or
4250,2020-12-29,28,pa
4251,2020-12-29,24,ri
4252,2020-12-29,44,sc
4253,2020-12-29,20,sd
4254,2020-12-29,66,tn
4255,2020-12-29,51,tx
4256,2020-12-29,55,us
4257,2020-12-29,21,ut
4258,2020-12-29,43,va
4259,2020-12-29,42,vt
4260,2020-12-29,47,wa
4261,2020-12-29,30,wi
4262,2020-12-29,23,wv
4263,2020-12-29,0,wy
4264,2020-12-30,31,ak
4265,2020-12-30,53,al
4266,2020-12-30,25,ar
4267,2020-12-30,52,az
4268,2020-12-30,60,ca
4269,2020-12-30,59,co
4270,2020-12-30,47,ct
4271,2020-12-30,52,dc
4272,2020-12-30,15,de
4273,2020-12-30,58,fl
4274,2020-12-30,61,ga
4275,2020-12-30,30,hi
4276,2020-12-30,37,ia
4277,2020-12-30,30,id
4278,2020-12-30,52,il
4279,2020-12-30,40,in
4280,2020-12-30,43,ks
4281,2020-12-30,50,ky
4282,2020-12-30,44,la
4283,2020-12-30,51,ma
4284,2020-12-30,46,md
4285,2020-12-30,26,me
4286,2020-12-30,47,mi
4287,2020-12-30,53,mn
4288,2020-12-30,42,mo
4289,2020-12-30,37,ms
4290,2020-12-30,51,mt
4291,2020-12-30,52,nc
4292,2020-12-30,20,nd
4293,2020-12-30,45,ne
4294,2020-12-30,25,nh
4295,2020-12-30,53,nj
4296,2020-12-30,43,nm
4297,2020-12-30,57,nv
4298,2020-12-30,71,ny
4299,2020-12-30,38,oh
4300,2020-12-30,38,ok
4301,2020-12-30,27,or
4302,2020-12-30,32,pa
4303,2020-12-30,30,ri
4304,2020-12-30,65,sc
4305,2020-12-30,28,sd
4306,2020-12-30,49,tn
4307,2020-12-30,52,tx
4308,2020-12-30,59,us
4309,2020-12-30,30,ut
4310,2020-12-30,55,va
4311,2020-12-30,26,vt
4312,2020-12-30,52,wa
4313,2020-12-30,29,wi
4314,2020-12-30,11,wv
4315,2020-12-30,28,wy
4316,2020-12-31,11,ak
4317,2020-12-31,60,al
4318,2020-12-31,37,ar
4319,2020-12-31,57,az
4320,2020-12-31,73,ca
4321,2020-12-31,41,co
4322,2020-12-31,55,ct
4323,2020-12-31,50,dc
4324,2020-12-31,36,de
4325,2020-12-31,58,fl
4326,2020-12-31,58,ga
4327,2020-12-31,20,hi
4328,2020-12-31,24,ia
4329,2020-12-31,26,id
4330,2020-12-31,51,il
4331,2020-12-31,61,in
4332,2020-12-31,39,ks
4333,2020-12-31,44,ky
4334,2020-12-31,67,la
4335,2020-12-31,76,ma
4336,2020-12-31,54,md
4337,2020-12-31,30,me
4338,2020-12-31,50,mi
4339,2020-12-31,42,mn
4340,2020-12-31,53,mo
4341,2020-12-31,43,ms
4342,2020-12-31,22,mt
4343,2020-12-31,45,nc
4344,2020-12-31,11,nd
4345,2020-12-31,48,ne
4346,2020-12-31,17,nh
4347,2020-12-31,43,nj
4348,2020-12-31,45,nm
4349,2020-12-31,44,nv
4350,2020-12-31,69,ny
4351,2020-12-31,39,oh
4352,2020-12-31,48,ok
4353,2020-12-31,45,or
4354,2020-12-31,35,pa
4355,2020-12-31,24,ri
4356,2020-12-31,33,sc
4357,2020-12-31,13,sd
4358,2020-12-31,58,tn
4359,2020-12-31,55,tx
4360,2020-12-31,59,us
4361,2020-12-31,41,ut
4362,2020-12-31,41,va
4363,2020-12-31,35,vt
4364,2020-12-31,45,wa
4365,2020-12-31,28,wi
4366,2020-12-31,25,wv
4367,2020-12-31,28,wy
4368,2021-01-01,24,ak
4369,2021-01-01,60,al
4370,2021-01-01,53,ar
4371,2021-01-01,61,az
4372,2021-01-01,67,ca
4373,2021-01-01,30,co
4374,2021-01-01,34,ct
4375,2021-01-01,47,dc
4376,2021-01-01,30,de
4377,2021-01-01,54,fl
4378,2021-01-01,67,ga
4379,2021-01-01,17,hi
4380,2021-01-01,12,ia
4381,2021-01-01,14,id
4382,2021-01-01,44,il
4383,2021-01-01,39,in
4384,2021-01-01,32,ks
4385,2021-01-01,59,ky
4386,2021-01-01,58,la
4387,2021-01-01,59,ma
4388,2021-01-01,71,md
4389,2021-01-01,21,me
4390,2021-01-01,39,mi
4391,2021-01-01,55,mn
4392,2021-01-01,36,mo
4393,2021-01-01,11,ms
4394,2021-01-01,24,mt
4395,2021-01-01,41,nc
4396,2021-01-01,0,nd
4397,2021-01-01,37,ne
4398,2021-01-01,20,nh
4399,2021-01-01,42,nj
4400,2021-01-01,14,nm
4401,2021-01-01,42,nv
4402,2021-01-01,63,ny
4403,2021-01-01,30,oh
4404,2021-01-01,48,ok
4405,2021-01-01,52,or
4406,2021-01-01,36,pa
4407,2021-01-01,13,ri
4408,2021-01-01,38,sc
4409,2021-01-01,36,sd
4410,2021-01-01,57,tn
4411,2021-01-01,41,tx
4412,2021-01-01,52,us
4413,2021-01-01,39,ut
4414,2021-01-01,41,va
4415,2021-01-01,36,vt
4416,2021-01-01,64,wa
4417,2021-01-01,26,wi
4418,2021-01-01,15,wv
4419,2021-01-01,47,wy
4420,2021-01-02,44,ak
4421,2021-01-02,49,al
4422,2021-01-02,53,ar
4423,2021-01-02,44,az
4424,2021-01-02,54,ca
4425,2021-01-02,41,co
4426,2021-01-02,50,ct
4427,2021-01-02,45,dc
4428,2021-01-02,45,de
4429,2021-01-02,57,fl
4430,2021-01-02,67,ga
4431,2021-01-02,33,hi
4432,2021-01-02,28,ia
4433,2021-01-02,32,id
4434,2021-01-02,50,il
4435,2021-01-02,47,in
4436,2021-01-02,45,ks
4437,2021-01-02,33,ky
4438,2021-01-02,67,la
4439,2021-01-02,65,ma
4440,2021-01-02,45,md
4441,2021-01-02,47,me
4442,2021-01-02,64,mi
4443,2021-01-02,62,mn
4444,2021-01-02,44,mo
4445,2021-01-02,45,ms
4446,2021-01-02,45,mt
4447,2021-01-02,39,nc
4448,2021-01-02,17,nd
4449,2021-01-02,73,ne
4450,2021-01-02,15,nh
4451,2021-01-02,51,nj
4452,2021-01-02,18,nm
4453,2021-01-02,58,nv
4454,2021-01-02,70,ny
4455,2021-01-02,61,oh
4456,2021-01-02,45,ok
4457,2021-01-02,76,or
4458,2021-01-02,41,pa
4459,2021-01-02,44,ri
4460,2021-01-02,46,sc
4461,2021-01-02,21,sd
4462,2021-01-02,60,tn
4463,2021-01-02,59,tx
4464,2021-01-02,62,us
4465,2021-01-02,34,ut
4466,2021-01-02,54,va
4467,2021-01-02,18,vt
4468,2021-01-02,55,wa
4469,2021-01-02,39,wi
4470,2021-01-02,11,wv
4471,2021-01-02,28,wy
4472,2021-01-03,44,ak
4473,2021-01-03,90,al
4474,2021-01-03,28,ar
4475,2021-01-03,47,az
4476,2021-01-03,60,ca
4477,2021-01-03,44,co
4478,2021-01-03,42,ct
4479,2021-01-03,61,dc
4480,2021-01-03,37,de
4481,2021-01-03,74,fl
4482,2021-01-03,73,ga
4483,2021-01-03,32,hi
4484,2021-01-03,35,ia
4485,2021-01-03,48,id
4486,2021-01-03,56,il
4487,2021-01-03,58,in
4488,2021-01-03,30,ks
4489,2021-01-03,54,ky
4490,2021-01-03,77,la
4491,2021-01-03,69,ma
4492,2021-01-03,95,md
4493,2021-01-03,26,me
4494,2021-01-03,57,mi
4495,2021-01-03,40,mn
4496,2021-01-03,65,mo
4497,2021-01-03,94,ms
4498,2021-01-03,30,mt
4499,2021-01-03,55,nc
4500,2021-01-03,17,nd
4501,2021-01-03,36,ne
4502,2021-01-03,22,nh
4503,2021-01-03,53,nj
4504,2021-01-03,58,nm
4505,2021-01-03,44,nv
4506,2021-01-03,64,ny
4507,2021-01-03,43,oh
4508,2021-01-03,52,ok
4509,2021-01-03,57,or
4510,2021-01-03,36,pa
4511,2021-01-03,24,ri
4512,2021-01-03,56,sc
4513,2021-01-03,42,sd
4514,2021-01-03,54,tn
4515,2021-01-03,57,tx
4516,2021-01-03,68,us
4517,2021-01-03,23,ut
4518,2021-01-03,60,va
4519,2021-01-03,29,vt
4520,2021-01-03,56,wa
4521,2021-01-03,38,wi
4522,2021-01-03,19,wv
4523,2021-01-03,45,wy
4524,2021-01-04,29,ak
4525,2021-01-04,51,al
4526,2021-01-04,32,ar
4527,2021-01-04,61,az
4528,2021-01-04,56,ca
4529,2021-01-04,41,co
4530,2021-01-04,39,ct
4531,2021-01-04,42,dc
4532,2021-01-04,41,de
4533,2021-01-04,63,fl
4534,2021-01-04,68,ga
4535,2021-01-04,30,hi
4536,2021-01-04,33,ia
4537,2021-01-04,24,id
4538,2021-01-04,55,il
4539,2021-01-04,50,in
4540,2021-01-04,37,ks
4541,2021-01-04,44,ky
4542,2021-01-04,45,la
4543,2021-01-04,68,ma
4544,2021-01-04,42,md
4545,2021-01-04,34,me
4546,2021-01-04,46,mi
4547,2021-01-04,81,mn
4548,2021-01-04,48,mo
4549,2021-01-04,50,ms
4550,2021-01-04,34,mt
4551,2021-01-04,40,nc
4552,2021-01-04,9,nd
4553,2021-01-04,51,ne
4554,2021-01-04,19,nh
4555,2021-01-04,54,nj
4556,2021-01-04,38,nm
4557,2021-01-04,35,nv
4558,2021-01-04,54,ny
4559,2021-01-04,36,oh
4560,2021-01-04,49,ok
4561,2021-01-04,52,or
4562,2021-01-04,27,pa
4563,2021-01-04,28,ri
4564,2021-01-04,65,sc
4565,2021-01-04,12,sd
4566,2021-01-04,69,tn
4567,2021-01-04,50,tx
4568,2021-01-04,59,us
4569,2021-01-04,10,ut
4570,2021-01-04,54,va
4571,2021-01-04,27,vt
4572,2021-01-04,51,wa
4573,2021-01-04,33,wi
4574,2021-01-04,24,wv
4575,2021-01-04,17,wy
4576,2021-01-05,0,ak
4577,2021-01-05,64,al
4578,2021-01-05,17,ar
4579,2021-01-05,58,az
4580,2021-01-05,63,ca
4581,2021-01-05,37,co
4582,2021-01-05,42,ct
4583,2021-01-05,60,dc
4584,2021-01-05,14,de
4585,2021-01-05,60,fl
4586,2021-01-05,66,ga
4587,2021-01-05,40,hi
4588,2021-01-05,25,ia
4589,2021-01-05,12,id
4590,2021-01-05,61,il
4591,2021-01-05,51,in
4592,2021-01-05,65,ks
4593,2021-01-05,67,ky
4594,2021-01-05,46,la
4595,2021-01-05,55,ma
4596,2021-01-05,45,md
4597,2021-01-05,31,me
4598,2021-01-05,65,mi
4599,2021-01-05,87,mn
4600,2021-01-05,56,mo
4601,2021-01-05,61,ms
4602,2021-01-05,41,mt
4603,2021-01-05,58,nc
4604,2021-01-05,15,nd
4605,2021-01-05,43,ne
4606,2021-01-05,8,nh
4607,2021-01-05,55,nj
4608,2021-01-05,43,nm
4609,2021-01-05,64,nv
4610,2021-01-05,68,ny
4611,2021-01-05,40,oh
4612,2021-01-05,21,ok
4613,2021-01-05,57,or
4614,2021-01-05,38,pa
4615,2021-01-05,34,ri
4616,2021-01-05,34,sc
4617,2021-01-05,13,sd
4618,2021-01-05,77,tn
4619,2021-01-05,62,tx
4620,2021-01-05,60,us
4621,2021-01-05,42,ut
4622,2021-01-05,57,va
4623,2021-01-05,18,vt
4624,2021-01-05,36,wa
4625,2021-01-05,20,wi
4626,2021-01-05,10,wv
4627,2021-01-05,9,wy
4628,2021-01-06,19,ak
4629,2021-01-06,52,al
4630,2021-01-06,48,ar
4631,2021-01-06,46,az
4632,2021-01-06,57,ca
4633,2021-01-06,47,co
4634,2021-01-06,60,ct
4635,2021-01-06,58,dc
4636,2021-01-06,21,de
4637,2021-01-06,51,fl
4638,2021-01-06,49,ga
4639,2021-01-06,44,hi
4640,2021-01-06,19,ia
4641,2021-01-06,43,id
4642,2021-01-06,50,il
4643,2021-01-06,51,in
4644,2021-01-06,10,ks
4645,2021-01-06,54,ky
4646,2021-01-06,44,la
4647,2021-01-06,55,ma
4648,2021-01-06,63,md
4649,2021-01-06,34,me
4650,2021-01-06,44,mi
4651,2021-01-06,74,mn
4652,2021-01-06,64,mo
4653,2021-01-06,50,ms
4654,2021-01-06,62,mt
4655,2021-01-06,39,nc
4656,2021-01-06,10,nd
4657,2021-01-06,45,ne
4658,2021-01-06,16,nh
4659,2021-01-06,48,nj
4660,2021-01-06,37,nm
4661,2021-01-06,53,nv
4662,2021-01-06,61,ny
4663,2021-01-06,37,oh
4664,2021-01-06,31,ok
4665,2021-01-06,44,or
4666,2021-01-06,24,pa
4667,2021-01-06,40,ri
4668,2021-01-06,25,sc
4669,2021-01-06,6,sd
4670,2021-01-06,43,tn
4671,2021-01-06,47,tx
4672,2021-01-06,57,us
4673,2021-01-06,26,ut
4674,2021-01-06,58,va
4675,2021-01-06,27,vt
4676,2021-01-06,42,wa
4677,2021-01-06,25,wi
4678,2021-01-06,27,wv
4679,2021-01-06,17,wy
4680,2021-01-07,20,ak
4681,2021-01-07,64,al
4682,2021-01-07,88,ar
4683,2021-01-07,40,az
4684,2021-01-07,63,ca
4685,2021-01-07,56,co
4686,2021-01-07,53,ct
4687,2021-01-07,52,dc
4688,2021-01-07,35,de
4689,2021-01-07,56,fl
4690,2021-01-07,47,ga
4691,2021-01-07,34,hi
4692,2021-01-07,34,ia
4693,2021-01-07,16,id
4694,2021-01-07,52,il
4695,2021-01-07,46,in
4696,2021-01-07,34,ks
4697,2021-01-07,62,ky
4698,2021-01-07,45,la
4699,2021-01-07,43,ma
4700,2021-01-07,51,md
4701,2021-01-07,55,me
4702,2021-01-07,44,mi
4703,2021-01-07,40,mn
4704,2021-01-07,46,mo
4705,2021-01-07,54,ms
4706,2021-01-07,34,mt
4707,2021-01-07,45,nc
4708,2021-01-07,10,nd
4709,2021-01-07,43,ne
4710,2021-01-07,14,nh
4711,2021-01-07,51,nj
4712,2021-01-07,68,nm
4713,2021-01-07,53,nv
4714,2021-01-07,54,ny
4715,2021-01-07,53,oh
4716,2021-01-07,43,ok
4717,2021-01-07,55,or
4718,2021-01-07,40,pa
4719,2021-01-07,17,ri
4720,2021-01-07,44,sc
4721,2021-01-07,25,sd
4722,2021-01-07,51,tn
4723,2021-01-07,49,tx
4724,2021-01-07,60,us
4725,2021-01-07,35,ut
4726,2021-01-07,52,va
4727,2021-01-07,9,vt
4728,2021-01-07,45,wa
4729,2021-01-07,34,wi
4730,2021-01-07,39,wv
4731,2021-01-07,9,wy
4732,2021-01-08,0,ak
4733,2021-01-08,57,al
4734,2021-01-08,38,ar
4735,2021-01-08,39,az
4736,2021-01-08,51,ca
4737,2021-01-08,60,co
4738,2021-01-08,39,ct
4739,2021-01-08,45,dc
4740,2021-01-08,22,de
4741,2021-01-08,66,fl
4742,2021-01-08,60,ga
4743,2021-01-08,35,hi
4744,2021-01-08,13,ia
4745,2021-01-08,28,id
4746,2021-01-08,58,il
4747,2021-01-08,42,in
4748,2021-01-08,44,ks
4749,2021-01-08,49,ky
4750,2021-01-08,46,la
4751,2021-01-08,43,ma
4752,2021-01-08,56,md
4753,2021-01-08,10,me
4754,2021-01-08,54,mi
4755,2021-01-08,50,mn
4756,2021-01-08,37,mo
4757,2021-01-08,76,ms
4758,2021-01-08,14,mt
4759,2021-01-08,37,nc
4760,2021-01-08,10,nd
4761,2021-01-08,47,ne
4762,2021-01-08,14,nh
4763,2021-01-08,65,nj
4764,2021-01-08,22,nm
4765,2021-01-08,43,nv
4766,2021-01-08,60,ny
4767,2021-01-08,39,oh
4768,2021-01-08,56,ok
4769,2021-01-08,48,or
4770,2021-01-08,30,pa
4771,2021-01-08,35,ri
4772,2021-01-08,35,sc
4773,2021-01-08,6,sd
4774,2021-01-08,48,tn
4775,2021-01-08,42,tx
4776,2021-01-08,57,us
4777,2021-01-08,31,ut
4778,2021-01-08,52,va
4779,2021-01-08,18,vt
4780,2021-01-08,57,wa
4781,2021-01-08,21,wi
4782,2021-01-08,25,wv
4783,2021-01-08,0,wy
4784,2021-01-09,77,ak
4785,2021-01-09,50,al
4786,2021-01-09,46,ar
4787,2021-01-09,53,az
4788,2021-01-09,56,ca
4789,2021-01-09,58,co
4790,2021-01-09,49,ct
4791,2021-01-09,37,dc
4792,2021-01-09,30,de
4793,2021-01-09,57,fl
4794,2021-01-09,69,ga
4795,2021-01-09,38,hi
4796,2021-01-09,41,ia
4797,2021-01-09,26,id
4798,2021-01-09,57,il
4799,2021-01-09,28,in
4800,2021-01-09,64,ks
4801,2021-01-09,61,ky
4802,2021-01-09,41,la
